po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-971102,SUP0001,KOL001,11/16/2023,12/5/2023,12/12/2023,Received,24589943.7,6785701.858,31375645.56
PO-915561,SUP0006,CHN001,3/21/2021,3/31/2021,3/31/2021,Received,2681843.76,736680.7748,3418524.535
PO-816220,SUP0004,DEL001,4/11/2019,4/29/2019,4/26/2019,Received,3682218.65,1013684.978,4695903.628
PO-424042,SUP0006,DEL001,9/15/2020,9/25/2020,9/22/2020,Received,9080486.34,2467393.251,11547879.59
PO-270185,SUP0002,PUN001,12/29/2024,1/8/2025,1/8/2025,Received,12204617.87,3201119.361,15405737.23
PO-634813,SUP0003,PUN001,10/23/2022,11/8/2022,11/8/2022,Received,8155063.26,2200193.605,10355256.86
PO-880312,SUP0001,PUN001,3/7/2020,3/26/2020,3/26/2020,Received,7579513.97,2075812.866,9655326.836
PO-435257,SUP0003,HYD001,6/6/2023,6/22/2023,6/22/2023,Received,9933383.75,2629399.16,12562782.91
PO-914377,SUP0006,PUN001,10/30/2020,11/9/2020,11/9/2020,Received,8170446.42,2285681.308,10456127.73
PO-591614,SUP0003,KOL001,1/1/2020,1/17/2020,1/19/2020,Received,2601457.46,643067.4828,3244524.943
PO-938120,SUP0006,PUN001,11/27/2021,12/7/2021,12/12/2021,Received,8920660.32,2475972.838,11396633.16
PO-747890,SUP0008,CHN001,8/18/2021,9/13/2021,,Cancelled,9662634.55,2639596.476,12302231.03
PO-693243,SUP0005,DEL001,7/19/2022,8/16/2022,8/16/2022,Received,10977161.31,3041293.387,14018454.7
PO-938656,SUP0002,AHM001,9/5/2024,9/15/2024,9/15/2024,Received,20536741.46,5638801.787,26175543.25
PO-302194,SUP0006,KOL001,2/23/2020,3/4/2020,3/4/2020,Received,21417468.55,5917718.384,27335186.93
PO-891500,SUP0006,CHN001,2/18/2019,2/28/2019,2/28/2019,Received,8633638.4,2407465.312,11041103.71
PO-540289,SUP0001,HYD001,6/28/2021,7/17/2021,7/17/2021,Received,16809862.41,4563645.951,21373508.36
PO-219763,SUP0004,KOL001,2/27/2019,3/17/2019,3/17/2019,Received,6321578.02,1726399.158,8047977.178
PO-357476,SUP0002,CHN001,10/10/2022,10/20/2022,10/20/2022,Received,21260644.67,5941673.512,27202318.18
PO-949398,SUP0001,HYD001,10/25/2020,11/13/2020,11/13/2020,Received,2063705.4,577837.512,2641542.912
PO-660171,SUP0006,KOL001,12/2/2022,12/12/2022,12/12/2022,Received,2197865.14,395615.7252,2593480.865
PO-133577,SUP0001,CHN001,4/29/2023,5/18/2023,5/18/2023,Received,17269718.34,4824680.003,22094398.34
PO-248298,SUP0002,CHN001,5/19/2022,5/29/2022,5/29/2022,Received,27955721.48,7607104.486,35562825.97
PO-260563,SUP0008,HYD001,2/22/2022,3/20/2022,3/20/2022,Received,3067703.8,842849.914,3910553.714
PO-866487,SUP0003,DEL001,7/24/2020,8/9/2020,8/16/2020,Received,34353572.96,9585090.95,43938663.91
PO-295631,SUP0005,HYD001,5/29/2021,6/26/2021,6/26/2021,Received,4287187.26,1190829.398,5478016.658
PO-986691,SUP0008,AHM001,10/19/2021,11/14/2021,11/14/2021,Received,42942670.29,11738885.14,54681555.43
PO-183897,SUP0005,HYD001,6/16/2020,7/14/2020,7/12/2020,Received,2624166.03,728664.7374,3352830.767
PO-972085,SUP0002,AHM001,4/16/2023,4/26/2023,4/26/2023,Received,3569222.85,995849.782,4565072.632
PO-763270,SUP0007,DEL001,2/3/2024,2/15/2024,,Cancelled,30468851.54,8438570.773,38907422.31
PO-190092,SUP0005,AHM001,10/2/2023,10/30/2023,10/30/2023,Received,9934235.58,2710367.32,12644602.9
PO-467960,SUP0007,CHN001,7/8/2020,7/20/2020,7/20/2020,Received,29744624.59,8294839.362,38039463.95
PO-171772,SUP0006,HYD001,6/18/2019,6/28/2019,6/28/2019,Received,5311139.6,1417376.222,6728515.822
PO-200202,SUP0003,PUN001,2/13/2022,3/1/2022,3/7/2022,Received,14392077.03,3972140.678,18364217.71
PO-637919,SUP0005,HYD001,2/3/2022,3/3/2022,3/3/2022,Received,17902941.31,4817655.049,22720596.36
PO-237691,SUP0002,CHN001,5/17/2020,5/27/2020,5/27/2020,Received,11086816,3058440.643,14145256.64
PO-435675,SUP0002,KOL001,1/19/2019,1/29/2019,1/29/2019,Received,26784437.96,7403162.809,34187600.77
PO-684754,SUP0003,AHM001,6/14/2020,6/30/2020,6/30/2020,Received,29088104.18,8021989.672,37110093.85
PO-473629,SUP0008,AHM001,4/22/2021,5/18/2021,5/20/2021,Received,12533593.29,3284795.099,15818388.39
PO-804412,SUP0008,PUN001,1/12/2023,2/7/2023,2/7/2023,Received,13141397.22,3453088.3,16594485.52
PO-799814,SUP0004,DEL001,1/4/2019,1/22/2019,1/22/2019,Received,15049190.7,4085529.57,19134720.27
PO-123343,SUP0007,CHN001,4/12/2024,4/24/2024,4/24/2024,Received,19584164.86,5253557.097,24837721.96
PO-734452,SUP0004,DEL001,6/24/2019,7/12/2019,7/12/2019,Received,15522774.6,4143785.181,19666559.78
PO-837911,SUP0005,PUN001,6/7/2020,7/5/2020,7/10/2020,Received,9835013.03,2671698.64,12506711.67
PO-750721,SUP0003,KOL001,11/13/2022,11/29/2022,11/30/2022,Received,36323839.34,9904057.443,46227896.78
PO-100285,SUP0004,PUN001,3/3/2020,3/21/2020,3/21/2020,Received,19363.48,3485.4264,22848.9064
PO-870079,SUP0003,AHM001,10/2/2021,10/18/2021,10/21/2021,Received,606744,109213.92,715957.92
PO-911824,SUP0004,DEL001,5/4/2020,5/22/2020,5/24/2020,Received,38070760.76,10385476,48456236.76
PO-335213,SUP0003,CHN001,9/15/2023,10/1/2023,10/1/2023,Received,15051420.35,4093209.644,19144629.99
PO-185944,SUP0008,KOL001,5/6/2023,6/1/2023,6/1/2023,Received,3136677.18,878269.6104,4014946.79
PO-757178,SUP0006,PUN001,6/3/2020,6/13/2020,6/13/2020,Received,4458668.22,1246509.408,5705177.628
PO-163986,SUP0006,HYD001,9/3/2019,9/13/2019,9/13/2019,Received,9111886.31,2545124.239,11657010.55
PO-476022,SUP0005,KOL001,6/4/2024,7/2/2024,7/7/2024,Received,203554.56,36639.8208,240194.3808
PO-813016,SUP0002,CHN001,11/19/2023,11/29/2023,12/1/2023,Received,8248338.79,1976366.451,10224705.24
PO-178065,SUP0001,DEL001,2/28/2023,3/19/2023,3/19/2023,Received,27080566.17,7502503.541,34583069.71
PO-245968,SUP0008,KOL001,2/24/2024,3/21/2024,3/21/2024,Received,4215674.48,1173611.534,5389286.014
PO-326888,SUP0005,DEL001,7/26/2020,8/23/2020,,Cancelled,7465553.31,2016053.204,9481606.514
PO-550018,SUP0004,PUN001,4/2/2023,4/20/2023,4/18/2023,Received,13457789.94,3429553.025,16887342.97
PO-808360,SUP0003,CHN001,8/16/2019,9/1/2019,9/1/2019,Received,12665423.19,3539932.718,16205355.91
PO-487860,SUP0008,AHM001,11/5/2019,12/1/2019,11/29/2019,Received,31222248.41,8586694.022,39808942.43
PO-320295,SUP0001,KOL001,8/14/2019,9/2/2019,9/6/2019,Received,4091007.07,1125270.38,5216277.45
PO-210555,SUP0002,KOL001,7/21/2022,7/31/2022,8/7/2022,Received,1745712.12,314228.1816,2059940.302
PO-387084,SUP0007,AHM001,3/14/2023,3/26/2023,,Cancelled,9684906.73,2550760.548,12235667.28
PO-895566,SUP0004,KOL001,10/11/2024,10/29/2024,10/29/2024,Received,1691032.19,318697.1862,2009729.376
PO-258248,SUP0008,PUN001,8/25/2020,9/20/2020,9/20/2020,Received,30771164.23,8520536.678,39291700.91
PO-993533,SUP0007,DEL001,3/20/2021,4/1/2021,4/1/2021,Received,10517486.15,2916349.834,13433835.98
PO-450001,SUP0003,AHM001,4/12/2021,4/28/2021,4/28/2021,Received,10617971.84,2965240.672,13583212.51
PO-700152,SUP0007,AHM001,5/18/2023,5/30/2023,5/30/2023,Received,12620851.63,3480449.15,16101300.78
PO-975045,SUP0008,AHM001,10/9/2021,11/4/2021,11/4/2021,Received,3101573.67,836220.9486,3937794.619
PO-616024,SUP0005,CHN001,1/9/2022,2/6/2022,2/3/2022,Received,2470404.58,683323.3244,3153727.904
PO-521128,SUP0005,HYD001,4/3/2021,5/1/2021,,Cancelled,4755679.89,1331590.369,6087270.259
PO-171877,SUP0007,DEL001,6/30/2022,7/12/2022,7/12/2022,Received,20148588.63,5332930.711,25481519.34
PO-789704,SUP0006,AHM001,10/14/2023,10/24/2023,10/24/2023,Received,9299247.43,2597967.876,11897215.31
PO-996821,SUP0003,CHN001,7/28/2020,8/13/2020,8/13/2020,Received,28944387.06,8092806.098,37037193.16
PO-415706,SUP0006,HYD001,4/28/2019,5/8/2019,5/8/2019,Received,5353055.52,1479647.5,6832703.02
PO-940599,SUP0003,PUN001,1/22/2024,2/7/2024,2/7/2024,Received,6932494.45,1901335.192,8833829.642
PO-266684,SUP0002,PUN001,11/14/2022,11/24/2022,11/26/2022,Received,8681411.06,2221533.516,10902944.58
PO-376651,SUP0002,AHM001,3/24/2020,4/3/2020,4/3/2020,Received,9494051.36,2635465.77,12129517.13
PO-368996,SUP0003,KOL001,10/19/2019,11/4/2019,11/4/2019,Received,2591304.37,637162.5606,3228466.931
PO-979101,SUP0003,AHM001,3/12/2023,3/28/2023,,Cancelled,17002562.63,4646167.81,21648730.44
PO-252885,SUP0006,PUN001,10/1/2021,10/11/2021,10/11/2021,Received,7635532.36,2137949.061,9773481.421
PO-113748,SUP0003,KOL001,12/20/2019,1/5/2020,1/9/2020,Received,11747991.06,3254013.351,15002004.41
PO-104272,SUP0001,PUN001,2/4/2024,2/23/2024,2/23/2024,Received,6157135.54,1715044.111,7872179.651
PO-374492,SUP0007,AHM001,9/2/2020,9/14/2020,9/14/2020,Received,12171454.7,3408007.316,15579462.02
PO-109182,SUP0006,HYD001,1/30/2022,2/9/2022,2/9/2022,Received,12524432.21,3463179.736,15987611.95
PO-631404,SUP0006,CHN001,3/22/2023,4/1/2023,4/1/2023,Received,17432736.83,4591880.325,22024617.16
PO-198680,SUP0006,DEL001,1/19/2024,1/29/2024,,Cancelled,17500131.55,4886234.478,22386366.03
PO-976459,SUP0005,HYD001,12/5/2024,1/2/2025,,Cancelled,34658137.41,9640277.556,44298414.97
PO-407841,SUP0008,CHN001,1/3/2024,1/29/2024,1/29/2024,Received,13756867.97,3847774.857,17604642.83
PO-588586,SUP0001,KOL001,1/30/2024,2/18/2024,2/18/2024,Received,3261193.41,905222.3838,4166415.794
PO-589199,SUP0007,HYD001,9/4/2024,9/16/2024,9/16/2024,Received,575583.35,103605.003,679188.353
PO-370270,SUP0006,HYD001,3/13/2019,3/23/2019,3/23/2019,Received,12890423.02,3491490.923,16381913.94
PO-440778,SUP0006,HYD001,5/9/2020,5/19/2020,,Cancelled,12614394.49,3341844.287,15956238.78
PO-290714,SUP0004,PUN001,7/13/2024,7/31/2024,7/31/2024,Received,22832433.74,6365795.295,29198229.04
PO-180368,SUP0003,AHM001,4/20/2021,5/6/2021,,Cancelled,88533.9,15936.102,104470.002
PO-885490,SUP0007,CHN001,3/17/2022,3/29/2022,3/29/2022,Received,10670146.18,2944878.023,13615024.2
PO-917897,SUP0001,DEL001,7/27/2019,8/15/2019,8/15/2019,Received,22012430.67,6163480.588,28175911.26
PO-227013,SUP0007,HYD001,9/11/2024,9/23/2024,9/21/2024,Received,4360468.25,1127147.349,5487615.599
PO-432405,SUP0006,KOL001,11/30/2020,12/10/2020,12/17/2020,Received,32833705.17,9007780.629,41841485.8
PO-917524,SUP0002,DEL001,11/30/2020,12/10/2020,12/10/2020,Received,41448723.69,11111150.11,52559873.8
PO-149381,SUP0005,DEL001,10/27/2021,11/24/2021,11/24/2021,Received,17952429.95,4961906.747,22914336.7
PO-184074,SUP0003,DEL001,5/4/2019,5/20/2019,5/20/2019,Received,3956032.74,1103982.157,5060014.897
PO-335732,SUP0006,PUN001,7/29/2023,8/8/2023,8/8/2023,Received,17363216.28,4848199.056,22211415.34
PO-606770,SUP0005,PUN001,4/8/2021,5/6/2021,5/6/2021,Received,4354203.72,1124812.935,5479016.655
PO-323007,SUP0002,KOL001,6/3/2023,6/13/2023,6/20/2023,Received,36024641.95,10042155.38,46066797.33
PO-261413,SUP0006,KOL001,1/13/2019,1/23/2019,1/23/2019,Received,45341284.78,12655811.65,57997096.43
PO-982234,SUP0008,DEL001,12/29/2020,1/24/2021,1/30/2021,Received,7226549.62,2022080.619,9248630.239
PO-780035,SUP0004,DEL001,7/2/2023,7/20/2023,7/20/2023,Received,5278281.25,1251977.701,6530258.951
PO-177427,SUP0008,HYD001,11/28/2022,12/24/2022,,Cancelled,8013836.69,2143865.962,10157702.65
PO-841793,SUP0007,DEL001,2/17/2020,2/29/2020,2/29/2020,Received,15201069.98,4095288.085,19296358.07
PO-742204,SUP0008,DEL001,5/3/2022,5/29/2022,5/29/2022,Received,879033.58,158226.0444,1037259.624
PO-203441,SUP0003,AHM001,1/13/2022,1/29/2022,1/29/2022,Received,11739227.55,3286983.714,15026211.26
PO-866833,SUP0001,AHM001,5/25/2024,6/13/2024,6/13/2024,Received,14273171.78,3962493.125,18235664.91
PO-742253,SUP0008,PUN001,12/19/2019,1/14/2020,1/14/2020,Received,11609278.09,3207429.587,14816707.68
PO-798760,SUP0001,HYD001,8/9/2024,8/28/2024,,Cancelled,56400337.11,15684059.55,72084396.66
PO-958509,SUP0001,DEL001,6/24/2024,7/13/2024,7/13/2024,Received,52335.37,9420.3666,61755.7366
PO-269253,SUP0002,KOL001,7/15/2019,7/25/2019,7/25/2019,Received,43354448.09,12112766.39,55467214.48
PO-724150,SUP0003,DEL001,6/7/2024,6/23/2024,6/23/2024,Received,12555584.25,3388184.849,15943769.1
PO-732952,SUP0004,HYD001,6/5/2021,6/23/2021,6/23/2021,Received,35446842.15,9833146.572,45279988.72
PO-237767,SUP0007,HYD001,6/29/2024,7/11/2024,7/11/2024,Received,17210286.54,4818880.231,22029166.77
PO-399395,SUP0006,AHM001,4/18/2019,4/28/2019,4/28/2019,Received,1984532.69,555669.1532,2540201.843
PO-125907,SUP0002,PUN001,5/23/2023,6/2/2023,,Cancelled,19107764.39,5262262.786,24370027.18
PO-470858,SUP0005,AHM001,10/29/2021,11/26/2021,11/26/2021,Received,3298066.15,752198.419,4050264.569
PO-763992,SUP0008,DEL001,4/28/2021,5/24/2021,5/21/2021,Received,22074228.91,6159016.772,28233245.68
PO-345554,SUP0003,PUN001,2/14/2023,3/2/2023,3/6/2023,Received,42922876.58,11826844.25,54749720.83
PO-246834,SUP0008,PUN001,8/19/2019,9/14/2019,9/14/2019,Received,12625014.88,3477480.394,16102495.27
PO-752156,SUP0008,PUN001,5/5/2024,5/31/2024,5/28/2024,Received,9434853.14,2615244.233,12050097.37
PO-357494,SUP0008,CHN001,10/10/2022,11/5/2022,11/5/2022,Received,32545737.19,9015644.038,41561381.23
PO-926591,SUP0007,HYD001,8/5/2019,8/17/2019,8/17/2019,Received,12978052.26,3611260.229,16589312.49
PO-922152,SUP0001,PUN001,1/13/2020,2/1/2020,2/1/2020,Received,30762224.87,8485286.843,39247511.71
PO-951261,SUP0006,CHN001,9/5/2022,9/15/2022,9/15/2022,Received,7653148.65,2127244.573,9780393.223
PO-880260,SUP0002,DEL001,3/9/2020,3/19/2020,3/19/2020,Received,10142142.05,2571586.345,12713728.4
PO-672179,SUP0005,KOL001,5/30/2022,6/27/2022,6/27/2022,Received,5261647.03,1455837.905,6717484.935
PO-244749,SUP0008,DEL001,3/18/2020,4/13/2020,4/13/2020,Received,1324494.71,370858.5188,1695353.229
PO-735710,SUP0001,PUN001,4/25/2022,5/14/2022,5/12/2022,Received,16477832.46,4561937.985,21039770.44
PO-835128,SUP0002,HYD001,1/2/2021,1/12/2021,1/12/2021,Received,10742442.88,2959966.959,13702409.84
PO-179728,SUP0005,PUN001,11/5/2020,12/3/2020,12/3/2020,Received,15547080.14,4321115.595,19868195.74
PO-402439,SUP0007,AHM001,1/14/2022,1/26/2022,1/26/2022,Received,19116174.62,5216610.707,24332785.33
PO-298563,SUP0008,DEL001,8/26/2022,9/21/2022,9/21/2022,Received,25644257.99,6970303.511,32614561.5
PO-360843,SUP0001,PUN001,9/8/2021,9/27/2021,9/30/2021,Received,37987534.6,10636509.69,48624044.29
PO-184256,SUP0004,HYD001,3/8/2022,3/26/2022,3/26/2022,Received,19070137.33,5334897.401,24405034.73
PO-802203,SUP0005,AHM001,5/13/2020,6/10/2020,6/10/2020,Received,13382573.15,3454739.703,16837312.85
PO-604157,SUP0004,CHN001,10/25/2020,11/12/2020,11/12/2020,Received,15031016.96,4208684.749,19239701.71
PO-885765,SUP0002,AHM001,9/8/2020,9/18/2020,9/24/2020,Received,28955697.76,8061858.495,37017556.25
PO-988957,SUP0006,PUN001,10/15/2021,10/25/2021,10/22/2021,Received,1151903.76,207342.6768,1359246.437
PO-585988,SUP0004,DEL001,11/12/2020,11/30/2020,11/30/2020,Received,6349459.46,1744716.014,8094175.474
PO-427446,SUP0005,DEL001,10/9/2021,11/6/2021,11/6/2021,Received,17189951.1,4722800.402,21912751.5
PO-628490,SUP0002,KOL001,5/14/2022,5/24/2022,5/24/2022,Received,543076.05,97753.689,640829.739
PO-429377,SUP0002,KOL001,12/11/2021,12/21/2021,,Cancelled,15532866.8,4261724.083,19794590.88
PO-983183,SUP0005,DEL001,7/11/2024,8/8/2024,8/8/2024,Received,19650494.14,5216079.453,24866573.59
PO-422622,SUP0008,HYD001,5/18/2023,6/13/2023,6/13/2023,Received,4719581.84,1152312.543,5871894.383
PO-207274,SUP0003,AHM001,2/4/2024,2/20/2024,,Cancelled,2744639.64,761684.3572,3506323.997
PO-397605,SUP0003,CHN001,8/20/2019,9/5/2019,9/5/2019,Received,18946269.58,4770043.257,23716312.84
PO-558769,SUP0008,HYD001,7/11/2022,8/6/2022,8/6/2022,Received,7116599.06,1795070.368,8911669.428
PO-381819,SUP0004,CHN001,12/28/2021,1/15/2022,1/20/2022,Received,5100157.06,1341923.944,6442081.004
PO-487715,SUP0008,DEL001,3/20/2022,4/15/2022,4/15/2022,Received,8397904.19,2174409.535,10572313.73
PO-165087,SUP0003,KOL001,11/21/2023,12/7/2023,12/7/2023,Received,17161306.37,4577103.019,21738409.39
PO-397793,SUP0005,KOL001,12/3/2021,12/31/2021,12/31/2021,Received,2993917.38,838296.8664,3832214.246
PO-358775,SUP0003,CHN001,5/17/2019,6/2/2019,6/2/2019,Received,2462086.14,684958.5522,3147044.692
PO-419948,SUP0007,DEL001,2/28/2021,3/12/2021,3/12/2021,Received,4343812.2,1157693.166,5501505.366
PO-472954,SUP0005,HYD001,1/11/2019,2/8/2019,2/8/2019,Received,1133554.95,317395.386,1450950.336
PO-132147,SUP0007,PUN001,9/11/2020,9/23/2020,,Cancelled,32022378.78,8635789.266,40658168.05
PO-413752,SUP0007,DEL001,1/27/2019,2/8/2019,2/15/2019,Received,10632558.75,2900178.126,13532736.88
PO-803417,SUP0007,CHN001,4/11/2021,4/23/2021,4/20/2021,Received,247598.19,44567.6742,292165.8642
PO-389407,SUP0002,CHN001,11/5/2024,11/15/2024,11/15/2024,Received,18426952.62,5093020.33,23519972.95
PO-427953,SUP0006,CHN001,10/26/2020,11/5/2020,11/5/2020,Received,18142577.56,5071392.897,23213970.46
PO-697707,SUP0002,DEL001,7/18/2020,7/28/2020,8/2/2020,Received,20858500.34,5628393.551,26486893.89
PO-377760,SUP0003,CHN001,1/23/2023,2/8/2023,2/8/2023,Received,4426680.58,1152799.861,5579480.441
PO-457186,SUP0004,PUN001,1/29/2019,2/16/2019,2/16/2019,Received,6749778.52,1887253.398,8637031.918
PO-605790,SUP0007,CHN001,12/31/2024,1/12/2025,1/12/2025,Received,15926734.65,4416433.605,20343168.26
PO-343742,SUP0004,PUN001,2/9/2019,2/27/2019,2/27/2019,Received,10402638.9,2912738.892,13315377.79
PO-191891,SUP0002,AHM001,4/20/2019,4/30/2019,4/30/2019,Received,7097151.77,1782041.778,8879193.548
PO-760844,SUP0004,DEL001,5/19/2024,6/6/2024,6/5/2024,Received,20753152.71,5762329.342,26515482.05
PO-922331,SUP0003,AHM001,5/31/2022,6/16/2022,6/16/2022,Received,6552512.51,1701747.669,8254260.179
PO-959799,SUP0003,PUN001,4/14/2020,4/30/2020,,Cancelled,6668114.74,1756177.181,8424291.921
PO-345400,SUP0008,CHN001,4/13/2024,5/9/2024,5/9/2024,Received,17210477.19,4801190.653,22011667.84
PO-350264,SUP0001,DEL001,7/25/2019,8/13/2019,8/13/2019,Received,14307569.27,3947416.047,18254985.32
PO-820046,SUP0001,CHN001,7/23/2021,8/11/2021,8/11/2021,Received,12821156.46,3328088.361,16149244.82
PO-673401,SUP0002,PUN001,9/3/2021,9/13/2021,,Cancelled,25818002.06,7116692.152,32934694.21
PO-212805,SUP0004,AHM001,7/15/2020,8/2/2020,8/2/2020,Received,8596508.08,2380445.835,10976953.92
PO-963223,SUP0003,HYD001,6/15/2023,7/1/2023,7/1/2023,Received,15849760.75,4331456.833,20181217.58
PO-951359,SUP0005,AHM001,1/17/2019,2/14/2019,2/14/2019,Received,7627283.61,1868683.934,9495967.544
PO-628720,SUP0008,DEL001,6/27/2023,7/23/2023,7/23/2023,Received,25213393.06,6931272.456,32144665.52
PO-126749,SUP0005,KOL001,3/27/2020,4/24/2020,4/24/2020,Received,13633906.38,3817493.786,17451400.17
PO-740794,SUP0004,CHN001,6/25/2020,7/13/2020,7/13/2020,Received,5752141.1,1530619.273,7282760.373
PO-643396,SUP0003,HYD001,10/3/2019,10/19/2019,10/26/2019,Received,22533072.93,6296733.625,28829806.56
PO-330538,SUP0003,AHM001,9/30/2020,10/16/2020,10/16/2020,Received,5045403.7,1365225.675,6410629.375
PO-601287,SUP0001,PUN001,8/13/2021,9/1/2021,9/1/2021,Received,28775352.82,8045173.987,36820526.81
PO-560596,SUP0006,HYD001,11/18/2019,11/28/2019,11/28/2019,Received,33806096.02,9322619.991,43128716.01
PO-387816,SUP0004,HYD001,11/17/2024,12/5/2024,12/5/2024,Received,100859.6,18154.728,119014.328
PO-260349,SUP0004,KOL001,7/30/2023,8/17/2023,8/14/2023,Received,1071512.77,192872.2986,1264385.069
PO-331310,SUP0005,PUN001,12/1/2019,12/29/2019,12/29/2019,Received,36226715.73,10143480.4,46370196.13
PO-578595,SUP0007,CHN001,3/13/2019,3/25/2019,3/25/2019,Received,95944.16,17269.9488,113214.1088
PO-495968,SUP0008,PUN001,9/30/2021,10/26/2021,10/26/2021,Received,19167359.08,5308008.744,24475367.82
PO-199861,SUP0007,CHN001,9/15/2019,9/27/2019,9/27/2019,Received,19837597.86,5548305.367,25385903.23
PO-103369,SUP0004,AHM001,8/25/2022,9/12/2022,9/12/2022,Received,1783090.75,499265.41,2282356.16
PO-914644,SUP0005,PUN001,2/21/2023,3/21/2023,3/21/2023,Received,28928957.2,8053798.928,36982756.13
PO-608263,SUP0002,PUN001,7/27/2022,8/6/2022,8/4/2022,Received,2731190.6,701199.328,3432389.928
PO-285826,SUP0008,CHN001,12/16/2019,1/11/2020,,Cancelled,1987372.51,556464.3028,2543836.813
PO-645739,SUP0006,KOL001,1/3/2023,1/13/2023,1/13/2023,Received,7781148.36,2178721.541,9959869.901
PO-425651,SUP0003,HYD001,6/13/2023,6/29/2023,6/29/2023,Received,11564200.81,3217001.562,14781202.37
PO-643570,SUP0003,KOL001,6/14/2021,6/30/2021,6/30/2021,Received,15112763.58,4100377.982,19213141.56
PO-783275,SUP0004,KOL001,11/28/2019,12/16/2019,12/16/2019,Received,22807948.55,6324472.098,29132420.65
PO-818495,SUP0001,HYD001,11/19/2024,12/8/2024,12/8/2024,Received,34282263.42,9564366.84,43846630.26
PO-572057,SUP0002,CHN001,3/6/2024,3/16/2024,3/16/2024,Received,19970015.7,5591604.396,25561620.1
PO-416378,SUP0002,HYD001,11/9/2019,11/19/2019,11/19/2019,Received,8965736.57,2373276.303,11339012.87
PO-879949,SUP0007,KOL001,2/17/2024,2/29/2024,2/29/2024,Received,18438107.23,5134630.965,23572738.2
PO-674050,SUP0001,KOL001,5/14/2019,6/2/2019,6/2/2019,Received,37054410.66,10271945.94,47326356.6
PO-975983,SUP0006,PUN001,7/23/2019,8/2/2019,8/2/2019,Received,12440654.8,3388099.644,15828754.44
PO-827872,SUP0001,HYD001,12/3/2019,12/22/2019,12/22/2019,Received,8484736.86,2218255.824,10702992.68
PO-140038,SUP0004,KOL001,7/1/2020,7/19/2020,7/17/2020,Received,10970102.44,2999581.286,13969683.73
PO-291264,SUP0004,HYD001,5/22/2024,6/9/2024,6/9/2024,Received,26805154.88,7490132.356,34295287.24
PO-222298,SUP0005,HYD001,6/4/2024,7/2/2024,7/2/2024,Received,20543801.74,5652626.727,26196428.47
PO-213350,SUP0005,DEL001,12/23/2024,1/20/2025,1/20/2025,Received,2154273.25,603196.51,2757469.76
PO-264127,SUP0001,AHM001,1/28/2022,2/16/2022,2/16/2022,Received,30286342.22,8478232.467,38764574.69
PO-780539,SUP0001,HYD001,12/13/2023,1/1/2024,,Cancelled,3616894.58,964087.9114,4580982.491
PO-818091,SUP0006,PUN001,12/26/2022,1/5/2023,1/11/2023,Received,18460055.07,4965112.596,23425167.67
